[Starting] Opening the serial port - COM3
[Done] Closed the serial port 

[Starting] Opening the serial port - COM3
533.00,35.68,23.07,1004.57,685.00,31.40,21.54,1004.43,
534.00,35.70,23.08,1004.59,687.00,31.40,21.54,1004.42,
534.00,35.70,23.08,1004.58,686.00,31.40,21.54,1004.40,
534.00,35.70,23.08,1004.55,687.00,31.41,21.54,1004.44,
534.00,35.70,23.09,1004.62,690.00,31.40,21.55,1004.40,
534.00,35.70,23.09,1004.58,692.00,31.40,21.55,1004.38,
534.00,35.71,23.10,1004.53,693.00,31.40,21.55,1004.38,
534.00,35.71,23.10,1004.58,696.00,31.40,21.55,1004.37,
[Done] Closed the serial port 

[Starting] Opening the serial port - COM3
535.00,35.70,23.12,1004.53,708.00,31.39,21.55,1004.35,
535.00,35.64,23.18,1004.55,709.00,31.36,21.61,1004.36,
535.00,35.57,23.22,1004.55,709.00,31.35,21.65,1004.39,
535.00,35.50,23.26,1004.57,713.00,31.33,21.68,1004.36,
535.00,35.43,23.31,1004.58,713.00,31.28,21.71,1004.37,
535.00,35.36,23.37,1004.56,713.00,31.24,21.74,1004.34,
535.00,35.29,23.41,1004.58,714.00,31.20,21.77,1004.41,
535.00,35.23,23.45,1004.58,714.00,31.17,21.80,1004.35,
535.00,35.17,23.49,1004.56,714.00,31.14,21.84,1004.38,
535.00,35.11,23.52,1004.52,714.00,31.08,21.86,1004.31,
535.00,35.05,23.56,1004.57,714.00,31.04,21.89,1004.33,
535.00,34.99,23.60,1004.55,715.00,31.00,21.92,1004.33,
535.00,34.95,23.62,1004.56,715.00,31.02,21.96,1004.33,
535.00,34.89,23.65,1004.55,716.00,31.02,21.98,1004.32,
535.00,34.85,23.68,1004.54,715.00,31.00,22.01,1004.33,
535.00,34.81,23.72,1004.56,716.00,30.99,22.04,1004.37,
535.00,34.79,23.75,1004.57,716.00,30.95,22.06,1004.34,
535.00,34.75,23.79,1004.57,716.00,30.93,22.09,1004.37,
536.00,34.72,23.82,1004.60,716.00,30.91,22.11,1004.34,
536.00,34.69,23.85,1004.57,716.00,30.89,22.14,1004.34,
536.00,34.67,23.88,1004.59,716.00,30.85,22.17,1004.36,
536.00,34.65,23.91,1004.57,716.00,30.82,22.19,1004.38,
537.00,34.63,23.94,1004.56,717.00,30.79,22.21,1004.35,
ovf,34.61,23.96,1004.57,717.00,30.77,22.23,1004.38,
537.00,34.58,23.99,1004.55,717.00,30.73,22.26,1004.35,
537.00,34.56,24.01,1004.58,717.00,30.71,22.28,1004.38,
537.00,34.54,24.04,1004.57,717.00,30.68,22.30,1004.40,
537.00,34.54,24.07,1004.61,718.00,30.67,22.33,1004.39,
537.00,34.55,24.10,1004.58,718.00,30.64,22.35,1004.38,
537.00,34.57,24.12,1004.59,718.00,30.61,22.37,1004.41,
537.00,34.57,24.15,1004.59,719.00,30.60,22.39,1004.37,
537.00,34.56,24.17,1004.59,719.00,30.56,22.41,1004.38,
537.00,34.54,24.20,1004.58,719.00,30.54,22.43,1004.37,
537.00,34.50,24.21,1004.58,719.00,30.52,22.46,1004.39,
537.00,34.45,24.24,1004.60,719.00,30.50,22.47,1004.35,
537.00,34.42,24.27,1004.62,719.00,30.48,22.49,1004.39,
537.00,34.38,24.28,1004.58,719.00,30.46,22.50,1004.37,
537.00,34.34,24.31,1004.57,719.00,30.44,22.52,1004.34,
537.00,34.32,24.33,1004.60,719.00,30.43,22.54,1004.38,
537.00,34.31,24.34,1004.60,720.00,30.40,22.56,1004.36,
538.00,34.28,24.37,1004.59,720.00,30.38,22.57,1004.39,
537.00,34.27,24.38,1004.55,720.00,30.37,22.59,1004.35,
537.00,34.25,24.41,1004.61,720.00,30.34,22.62,1004.35,
537.00,34.24,24.44,1004.60,720.00,30.33,22.64,1004.38,
537.00,34.23,24.44,1004.59,720.00,30.32,22.65,1004.35,
537.00,34.22,24.47,1004.57,720.00,30.30,22.67,1004.34,
537.00,34.21,24.49,1004.59,720.00,30.29,22.68,1004.37,
537.00,34.28,24.50,1004.62,720.00,30.27,22.70,1004.39,
537.00,34.55,24.51,1004.58,721.00,30.25,22.71,1004.38,
537.00,35.24,24.52,1004.61,726.00,30.23,22.73,1004.39,
537.00,35.70,24.51,1004.60,733.00,30.22,22.74,1004.42,
537.00,35.77,24.51,1004.58,743.00,30.20,22.76,1004.38,
537.00,35.80,24.52,1004.61,762.00,30.19,22.77,1004.40,
536.00,35.85,24.52,1004.60,777.00,30.17,22.78,1004.38,
536.00,35.89,24.53,1004.61,801.00,30.16,22.80,1004.40,
536.00,35.97,24.55,1004.61,833.00,30.14,22.81,1004.37,
536.00,36.10,24.56,1004.62,873.00,30.13,22.83,1004.43,
536.00,36.22,24.57,1004.59,900.00,30.12,22.84,1004.44,
536.00,36.28,24.58,1004.59,951.00,30.10,22.85,1004.39,
537.00,36.29,24.60,1004.62,ovf,30.08,22.87,1004.41,
537.00,36.34,24.61,1004.63,1014.00,30.06,22.88,1004.39,
536.00,36.39,24.63,1004.62,1015.00,30.06,22.89,1004.40,
537.00,36.43,24.64,1004.58,1020.00,30.04,22.91,1004.41,
ovf,36.46,24.66,1004.62,1029.00,30.03,22.92,1004.39,
537.00,36.47,24.67,1004.59,1033.00,30.02,22.93,1004.36,
536.00,36.47,24.68,1004.58,1043.00,30.01,22.95,1004.41,
537.00,36.47,24.69,1004.60,1042.00,29.99,22.96,1004.45,
537.00,36.49,24.71,1004.62,1043.00,29.98,22.97,1004.43,
537.00,36.50,24.72,1004.63,1044.00,29.97,22.99,1004.42,
537.00,36.49,24.73,1004.64,1048.00,29.96,23.00,1004.42,
537.00,36.49,24.75,1004.68,1051.00,29.95,23.02,1004.44,
537.00,36.47,24.76,1004.64,1056.00,29.93,23.03,1004.42,
537.00,36.45,24.78,1004.64,1059.00,29.93,23.04,1004.45,
537.00,36.41,24.80,1004.65,1062.00,29.92,23.05,1004.44,
537.00,36.39,24.80,1004.64,1064.00,29.89,23.06,1004.45,
537.00,36.38,24.82,1004.65,1066.00,29.88,23.07,1004.41,
537.00,36.37,24.82,1004.65,1066.00,29.87,23.08,1004.45,
537.00,36.35,24.85,1004.64,1068.00,29.86,23.10,1004.46,
537.00,36.33,24.86,1004.61,1068.00,29.85,23.10,1004.41,
537.00,36.29,24.87,1004.64,1070.00,29.84,23.12,1004.48,
537.00,36.27,24.87,1004.64,1070.00,29.83,23.13,1004.43,
537.00,36.25,24.89,1004.63,1071.00,29.82,23.14,1004.40,
537.00,36.23,24.89,1004.62,1073.00,29.81,23.15,1004.45,
537.00,36.22,24.90,1004.65,1074.00,29.80,23.16,1004.44,
537.00,36.21,24.91,1004.62,1074.00,29.80,23.17,1004.45,
537.00,36.19,24.93,1004.60,1076.00,29.79,23.18,1004.44,
537.00,36.17,24.94,1004.63,1076.00,29.78,23.19,1004.46,
537.00,36.15,24.95,1004.62,1077.00,29.76,23.20,1004.46,
537.00,36.13,24.97,1004.60,1076.00,29.76,23.21,1004.44,
537.00,36.11,24.98,1004.62,1077.00,29.74,23.23,1004.45,
537.00,36.09,24.99,1004.63,1077.00,29.72,23.23,1004.46,
537.00,36.07,25.00,1004.62,1078.00,29.71,23.25,1004.45,
537.00,36.04,25.01,1004.59,1078.00,29.71,23.25,1004.44,
537.00,36.02,25.02,1004.62,1078.00,29.70,23.26,1004.43,
537.00,36.00,25.04,1004.63,1079.00,29.69,23.27,1004.48,
537.00,35.99,25.04,1004.58,1079.00,29.69,23.28,1004.45,
537.00,35.98,25.05,1004.60,1080.00,29.67,23.30,1004.43,
537.00,35.96,25.07,1004.61,1080.00,29.67,23.31,1004.41,
538.00,35.94,25.07,1004.63,1080.00,29.66,23.31,1004.40,
537.00,35.92,25.09,1004.60,ovf,29.65,23.32,1004.45,
537.00,35.90,25.09,1004.64,1082.00,29.64,23.34,1004.41,
537.00,35.89,25.11,1004.63,1082.00,29.63,23.35,1004.45,
537.00,35.87,25.11,1004.58,1083.00,29.62,23.35,1004.42,
537.00,35.85,25.13,1004.63,1084.00,29.61,23.37,1004.42,
538.00,35.83,25.15,1004.62,1085.00,29.61,23.38,1004.44,
538.00,35.79,25.17,1004.61,1085.00,29.60,23.39,1004.41,
538.00,35.77,25.18,1004.61,1085.00,29.59,23.40,1004.40,
[Done] Closed the serial port 

[Starting] Opening the serial port - COM3
537.00,35.70,25.21,1004.64,1086.00,29.53,23.41,1004.41,
536.00,35.70,25.24,1004.63,1085.00,29.52,23.45,1004.43,
537.00,35.68,25.25,1004.60,1085.00,29.51,23.46,1004.44,
537.00,35.65,25.26,1004.60,1086.00,29.53,23.47,1004.42,
536.00,35.64,25.28,1004.62,1086.00,29.51,23.49,1004.42,
536.00,35.62,25.29,1004.60,1086.00,29.50,23.49,1004.41,
536.00,35.60,25.31,1004.58,1087.00,29.49,23.51,1004.45,
535.00,35.60,25.31,1004.59,1088.00,29.49,23.52,1004.45,
535.00,35.59,25.32,1004.61,1087.00,29.48,23.53,1004.41,
535.00,35.57,25.33,1004.62,1088.00,29.47,23.54,1004.44,
535.00,35.56,25.33,1004.63,1088.00,29.46,23.55,1004.44,
535.00,35.55,25.34,1004.59,1089.00,29.46,23.56,1004.40,
535.00,35.54,25.36,1004.67,1090.00,29.45,23.58,1004.44,
535.00,35.53,25.37,1004.66,1089.00,29.44,23.59,1004.46,
535.00,35.50,25.38,1004.63,1089.00,29.42,23.60,1004.42,
535.00,35.48,25.39,1004.64,1090.00,29.42,23.61,1004.36,
535.00,35.47,25.40,1004.62,1090.00,29.41,23.62,1004.45,
535.00,35.46,25.41,1004.63,1090.00,29.40,23.63,1004.43,
535.00,35.45,25.43,1004.64,1091.00,29.39,23.64,1004.44,
535.00,35.44,25.42,1004.66,1091.00,29.38,23.65,1004.41,
535.00,35.42,25.44,1004.63,1091.00,29.38,23.67,1004.44,
535.00,35.41,25.44,1004.60,1093.00,29.37,23.67,1004.42,
535.00,35.40,25.46,1004.65,1093.00,29.36,23.68,1004.43,
535.00,35.39,25.47,1004.63,1093.00,29.36,23.69,1004.44,
535.00,35.37,25.48,1004.63,1095.00,29.34,23.71,1004.43,
535.00,35.35,25.49,1004.62,1095.00,29.34,23.72,1004.43,
535.00,35.32,25.51,1004.62,1095.00,29.33,23.73,1004.43,
535.00,35.32,25.52,1004.62,1095.00,29.32,23.74,1004.45,
535.00,35.29,25.53,1004.60,1096.00,29.32,23.75,1004.45,
535.00,35.28,25.53,1004.56,1096.00,29.30,23.76,1004.47,
535.00,35.27,25.55,1004.62,1097.00,29.29,23.77,1004.43,
535.00,35.26,25.56,1004.63,1097.00,29.28,23.78,1004.43,
535.00,35.24,25.58,1004.63,1097.00,29.27,23.79,1004.45,
535.00,35.21,25.58,1004.62,1097.00,29.27,23.80,1004.45,
535.00,35.19,25.60,1004.63,1099.00,29.26,23.81,1004.44,
535.00,35.17,25.63,1004.64,1101.00,29.26,23.82,1004.45,
535.00,35.05,25.74,1004.63,1101.00,29.25,23.83,1004.45,
535.00,34.92,25.83,1004.67,1102.00,29.23,23.84,1004.48,
535.00,34.74,25.95,1004.64,1102.00,29.23,23.85,1004.48,
